AGENT_CODE_HASH,ODA,TERRITORY,BIRTHDATE,SEX_CODE,MARITAL_STATUS,AGE,IS_TERMINATED,YEARS_IN_COMPANY,IS_ACTIVATED_WITHIN_A_YEAR,LICENSE_TYPE_CODE,Ave_Training_Duration,Trainings_Attended,HAS_TRAINING
13291394881640788522,2018-07-06,TERRITORY 2 - METRO MANILA,1997-12-27,F,S,23,1,2,0, V,0.0,0.0,No
3942041219274168431,2018-07-12,TERRITORY 1 - NORTH AND CENTRAL LUZON,1961-07-18,M,M,58,1,1,0, V,0.0,0.0,No
1545603030746801853,2018-07-16,TERRITORY 2 - METRO MANILA,1985-08-25,M,S,35,1,2,0,L V,0.0,0.0,No
9385483906012545726,2018-08-06,TERRITORY 1 - NORTH AND CENTRAL LUZON,1984-07-04,F,M,38,0,4,1, V,4.0,1.0,Yes
793064503781668722,2018-08-07,TERRITORY 1 - NORTH AND CENTRAL LUZON,1949-01-10,F,M,74,0,4,1, V,4.0,1.0,Yes
2428151740206435227,2018-08-08,TERRITORY 2 - METRO MANILA,1976-11-19,F,M,44,1,2,0, V,0.0,0.0,No
6783336003834544097,2018-08-10,TERRITORY 6 - MINDANAO,1954-12-24,F,M,68,0,4,1, V,2.3333333333333335,3.0,Yes
3888099294316780247,2018-08-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1965-09-29,F,M,53,1,0,0, V,0.0,0.0,No
10982513606072741031,2018-08-15,TERRITORY 3 - VISAYAS,1992-09-12,F,S,29,1,3,1, V,0.0,0.0,No
17380733265927297164,2018-08-20,TERRITORY 3 - VISAYAS,1980-12-21,M,M,40,1,2,0, V,0.0,0.0,No
14065148960893698852,2018-08-22,TERRITORY 3 - VISAYAS,1964-06-11,F,M,58,0,4,1,L V,4.0,1.0,Yes
234905989266063062,2018-08-28,TERRITORY 2 - METRO MANILA,1980-01-14,F,M,39,1,1,0, V,0.0,0.0,No
1744705041559288887,2018-09-06,TERRITORY 1 - NORTH AND CENTRAL LUZON,1962-01-19,F,M,57,1,0,0, V,0.0,0.0,No
18405605127298589567,2018-09-06,TERRITORY 1 - NORTH AND CENTRAL LUZON,1952-10-19,F,M,68,1,2,0, V,0.0,0.0,No
5222403353142622105,2018-09-07,TERRITORY 3 - VISAYAS,1987-06-16,M,S,33,1,2,0, V,0.0,0.0,No
5750971161610986312,2018-09-21,TERRITORY 4 - SOUTH LUZON,1988-09-25,F,S,32,1,2,0,L V,0.0,0.0,No
4280962500208840250,2018-09-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1962-07-28,F,M,57,1,1,0, V,0.0,0.0,No
6825905631481075419,2018-10-01,TERRITORY 2 - METRO MANILA,1975-11-29,F,M,46,1,3,1, V,0.0,0.0,No
17324822413675631922,2018-10-02,TERRITORY 6 - MINDANAO,1966-07-18,M,S,54,1,2,0, V,0.0,0.0,No
14776685268745585806,2018-04-23,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-10-07,M,S,21,1,1,0, V,0.0,0.0,No
9292869895345896559,2018-04-25,TERRITORY 2 - METRO MANILA,1998-08-02,F,S,21,1,1,0, V,0.0,0.0,No
5422001813397730890,2018-04-25,TERRITORY 1 - NORTH AND CENTRAL LUZON,1994-01-21,M,S,25,1,1,0, V,0.0,0.0,No
6957509567616499432,2018-04-26,TERRITORY 1 - NORTH AND CENTRAL LUZON,1992-10-17,F,M,26,1,1,0, V,0.0,0.0,No
15205977072452987421,2018-04-27,TERRITORY 3 - VISAYAS,1983-03-17,M,S,36,1,1,0, V,0.0,0.0,No
16197864452807925127,2018-04-27,TERRITORY 4 - SOUTH LUZON,1968-08-24,F,M,53,1,4,1, V,0.0,0.0,No
16538944411487873298,2018-04-30,TERRITORY 4 - SOUTH LUZON,1985-01-09,M,M,36,1,2,0, V,0.0,0.0,No
8316182224851755698,2018-05-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1968-02-01,F,S,51,1,1,0, V,0.0,0.0,No
1428641705805260023,2018-05-16,TERRITORY 6 - MINDANAO,1971-02-21,F,M,51,1,3,1, V,0.0,0.0,No
7866365327534935445,2018-05-17,TERRITORY 3 - VISAYAS,1997-02-12,F,S,25,0,4,1,L V,2.3333333333333335,3.0,Yes
5372379528872650248,2018-05-18,TERRITORY 3 - VISAYAS,1983-07-05,F,M,37,1,2,0, V,0.0,0.0,No
8630918518780689224,2018-05-28,TERRITORY 4 - SOUTH LUZON,1980-04-24,M,M,40,1,2,0, V,0.0,0.0,No
18121192958761270307,2018-05-29,TERRITORY 6 - MINDANAO,1987-12-26,M,S,35,0,4,1, V,0.0,0.0,No
683366518054452230,2018-06-04,TERRITORY 2 - METRO MANILA,1974-03-31,M,S,45,1,1,0, V,0.0,0.0,No
1235627206345411446,2018-06-05,TERRITORY 3 - VISAYAS,1974-09-02,F,M,46,1,2,0, V,0.0,0.0,No
8644492117282444674,2018-06-13,TERRITORY 2 - METRO MANILA,1980-07-10,F,M,39,1,1,0, V,0.0,0.0,No
3752190406014532462,2018-06-18,TERRITORY 1 - NORTH AND CENTRAL LUZON,1993-11-03,F,S,25,1,1,0, V,0.0,0.0,No
9851404941546351078,2018-06-19,TERRITORY 1 - NORTH AND CENTRAL LUZON,1974-11-30,F,M,44,1,1,0, V,0.0,0.0,No
5827809823759747091,2018-06-29,TERRITORY 3 - VISAYAS,1985-08-01,F,M,37,0,4,0, V,2.0,1.0,Yes
7668586254347243928,2018-07-10,TERRITORY 3 - VISAYAS,1989-02-17,M,S,31,1,1,0, V,0.0,0.0,No
6473650528528976384,2018-07-10,TERRITORY 1 - NORTH AND CENTRAL LUZON,1967-12-07,M,W,55,0,4,1,L V,3.0,2.0,Yes
7893839870090284782,2018-01-05,TERRITORY 3 - VISAYAS,1982-05-21,M,M,38,1,3,0, V,0.0,0.0,No
2787245085095912996,2018-01-19,TERRITORY 3 - VISAYAS,1967-07-03,M,M,55,0,5,1, V,4.0,1.0,Yes
5410592625430545038,2018-01-25,TERRITORY 1 - NORTH AND CENTRAL LUZON,1985-10-29,F,M,37,0,5,1, V,0.0,0.0,No
4614750551732548182,2018-02-09,TERRITORY 1 - NORTH AND CENTRAL LUZON,1988-04-02,M,S,31,1,1,0, V,0.0,0.0,No
162466124595797978,2018-02-12,TERRITORY 1 - NORTH AND CENTRAL LUZON,1985-12-30,M,S,33,1,1,0, V,0.0,0.0,No
14680789582992785426,2018-02-13,TERRITORY 4 - SOUTH LUZON,1985-08-25,M,P,35,1,2,0, V,0.0,0.0,No
1660221810168303553,2018-02-14,TERRITORY 1 - NORTH AND CENTRAL LUZON,1977-09-04,M,M,41,1,1,0, V,0.0,0.0,No
3692325336016594937,2018-02-19,TERRITORY 1 - NORTH AND CENTRAL LUZON,1990-03-02,F,S,28,1,0,0, V,0.0,0.0,No
12729559197366317915,2018-02-23,TERRITORY 3 - VISAYAS,1991-02-02,M,S,30,1,2,0, V,0.0,0.0,No
14543480423099576541,2018-02-26,TERRITORY 1 - NORTH AND CENTRAL LUZON,1995-11-12,F,S,26,1,4,0, V,0.0,0.0,No
4202998089075310687,2018-02-26,TERRITORY 4 - SOUTH LUZON,1979-10-06,F,M,40,1,2,1, V,0.0,0.0,No
8421128377724367765,2018-02-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1964-12-31,F,M,54,1,1,0, V,0.0,0.0,No
1670678647427696496,2018-02-28,TERRITORY 2 - METRO MANILA,1968-02-05,F,S,53,1,2,0, V,0.0,0.0,No
16023954765876108021,2018-03-02,TERRITORY 2 - METRO MANILA,1984-03-01,F,S,36,1,2,0, V,0.0,0.0,No
7961689229812928564,2018-03-05,TERRITORY 2 - METRO MANILA,1984-04-23,F,M,36,1,2,0, V,0.0,0.0,No
1778732931492598952,2018-03-05,TERRITORY 6 - MINDANAO,1958-11-30,F,W,62,1,2,0, V,0.0,0.0,No
15028913672461083542,2018-03-06,TERRITORY 3 - VISAYAS,1969-09-27,F,M,53,0,4,1, V,2.3333333333333335,3.0,Yes
5452623150289703962,2018-03-07,TERRITORY 3 - VISAYAS,1981-06-22,M,M,38,1,2,0, V,0.0,0.0,No
4171101510006715397,2018-03-13,TERRITORY 6 - MINDANAO,1993-12-20,M,S,28,1,4,1, V,0.0,0.0,No
14971972908159332651,2018-03-13,TERRITORY 2 - METRO MANILA,1976-10-13,F,S,46,0,4,1,L V,3.0,2.0,Yes
4717039093670449837,2018-01-16,TERRITORY 3 - VISAYAS,1979-02-07,F,M,41,1,3,0, V,0.0,0.0,No
4199819272565435286,2018-01-25,TERRITORY 3 - VISAYAS,1988-11-01,F,M,34,0,5,1,L V,3.0,2.0,Yes
10835966947737333388,2018-01-30,TERRITORY 4 - SOUTH LUZON,1981-06-11,F,M,39,1,3,0, V,0.0,0.0,No
16807588556771169414,2018-02-02,TERRITORY 4 - SOUTH LUZON,1972-09-01,F,S,48,1,3,0, V,0.0,0.0,No
2614071243921186132,2018-02-02,TERRITORY 2 - METRO MANILA,1996-10-25,M,S,24,1,3,0, V,0.0,0.0,No
17401432583820380675,2018-02-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1975-04-24,F,M,44,1,1,0, V,0.0,0.0,No
14861941750835886191,2018-02-20,TERRITORY 4 - SOUTH LUZON,1991-01-19,M,M,30,1,2,0, V,0.0,0.0,No
6033170941613546625,2018-02-26,TERRITORY 2 - METRO MANILA,1963-06-22,F,S,57,1,2,0, V,0.0,0.0,No
4030434129093545983,2018-02-26,TERRITORY 4 - SOUTH LUZON,1989-11-19,F,S,29,1,1,0, V,0.0,0.0,No
17404415130498177142,2018-02-27,TERRITORY 2 - METRO MANILA,1992-02-18,F,S,30,0,4,1, V,3.0,3.0,Yes
4738676901420993067,2018-02-27,TERRITORY 4 - SOUTH LUZON,1975-01-11,F,M,46,1,2,0, V,0.0,0.0,No
6038194113587407679,2018-03-05,TERRITORY 4 - SOUTH LUZON,1986-09-10,M,S,34,1,2,0, V,0.0,0.0,No
6107522110565153593,2018-03-06,TERRITORY 1 - NORTH AND CENTRAL LUZON,1959-05-10,F,M,61,1,2,0, V,0.0,0.0,No
130903489228648981,2018-03-07,TERRITORY 2 - METRO MANILA,1964-12-29,F,S,54,1,1,0, V,0.0,0.0,No
8386244189726352996,2018-03-08,TERRITORY 4 - SOUTH LUZON,1963-12-04,M,M,57,1,2,0, V,0.0,0.0,No
11166787590741252048,2018-03-12,TERRITORY 6 - MINDANAO,1991-12-01,M,S,31,0,4,1, V,0.0,0.0,No
2558848502102335637,2018-03-12,TERRITORY 4 - SOUTH LUZON,1980-06-23,F,M,39,1,1,0, V,0.0,0.0,No
14706552143265881259,2018-03-13,TERRITORY 2 - METRO MANILA,1990-06-29,M,M,28,1,0,0, V,0.0,0.0,No
10047064013655318926,2018-03-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1973-10-09,F,M,45,1,1,0, V,0.0,0.0,No
14237756518579457072,2018-03-16,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-05-14,M,S,22,1,1,0, V,0.0,0.0,No
15464352155845954843,2018-03-19,TERRITORY 2 - METRO MANILA,1981-05-07,M,M,38,1,1,0, V,0.0,0.0,No
7083140478894930955,2018-03-26,TERRITORY 2 - METRO MANILA,1970-11-28,F,M,52,0,4,1,L V,2.25,4.0,Yes
8134319936481068564,2018-01-01,TERRITORY 2 - METRO MANILA,1989-08-30,M,S,31,1,3,0,L V,0.0,0.0,No
6059412829830246974,2018-01-01,TERRITORY 2 - METRO MANILA,1983-06-10,F,M,35,1,1,0,L V,0.0,0.0,No
4906755221989193557,2018-01-19,TERRITORY 3 - VISAYAS,1957-02-20,F,M,63,1,2,0, V,0.0,0.0,No
13968203021867915756,2018-01-29,TERRITORY 3 - VISAYAS,1973-01-24,F,W,50,0,5,1,L V,3.0,2.0,Yes
10753181999882413485,2018-01-31,TERRITORY 4 - SOUTH LUZON,1981-05-26,F,M,39,1,3,0, V,0.0,0.0,No
712962197894886966,2018-02-13,TERRITORY 2 - METRO MANILA,1992-11-15,F,S,28,1,2,0, V,0.0,0.0,No
15304543870429326656,2018-02-14,TERRITORY 6 - MINDANAO,1978-08-27,F,S,41,1,1,0, V,0.0,0.0,No
4060344271958609437,2018-02-15,TERRITORY 3 - VISAYAS,1996-11-15,F,S,24,1,2,0, V,0.0,0.0,No
16440009151291744468,2018-02-19,TERRITORY 1 - NORTH AND CENTRAL LUZON,1984-11-26,F,M,38,0,4,1, V,4.0,1.0,Yes
9594624863385122858,2018-02-21,TERRITORY 4 - SOUTH LUZON,1978-08-04,M,M,44,0,4,1, V,0.0,0.0,No
13979948003166397020,2018-02-23,TERRITORY 4 - SOUTH LUZON,1990-07-23,M,M,30,1,2,0, V,0.0,0.0,No
937354683407630405,2018-02-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1964-01-03,F,M,55,1,1,0, V,0.0,0.0,No
8407816494180074849,2018-02-27,TERRITORY 4 - SOUTH LUZON,1976-01-02,F,M,47,0,4,1, V,0.0,0.0,No
12850121516552751635,2018-03-06,TERRITORY 4 - SOUTH LUZON,1965-04-02,F,M,57,0,4,1, V,1.5,6.0,Yes
7556538101427457654,2018-03-06,TERRITORY 2 - METRO MANILA,1977-11-27,F,M,45,0,4,1,L V,2.75,4.0,Yes
11187915880771898735,2018-03-12,TERRITORY 2 - METRO MANILA,1985-09-27,M,M,37,0,4,1, V,4.0,1.0,Yes
11747371272837575156,2018-03-14,TERRITORY 2 - METRO MANILA,1976-03-26,M,S,43,1,1,0, V,0.0,0.0,No
15446274248932289473,2018-03-16,TERRITORY 3 - VISAYAS,1974-11-05,F,M,48,0,4,1,L V,2.3333333333333335,3.0,Yes
12526113625456310668,2018-03-16,TERRITORY 3 - VISAYAS,1992-01-13,M,S,29,1,2,0, V,0.0,0.0,No
7502769574386162010,2018-03-23,TERRITORY 4 - SOUTH LUZON,1980-11-14,F,S,40,1,2,0, V,0.0,0.0,No
8451660905318308211,2018-04-04,TERRITORY 2 - METRO MANILA,1965-05-29,F,M,54,1,1,0, V,0.0,0.0,No
1056270180517971305,2018-01-15,TERRITORY 3 - VISAYAS,1986-11-30,M,S,34,1,3,0, V,0.0,0.0,No
7098362584308594043,2018-01-18,TERRITORY 2 - METRO MANILA,1965-10-15,M,M,52,1,0,0, V,0.0,0.0,No
6229528652803070777,2018-01-26,TERRITORY 3 - VISAYAS,1973-07-15,F,M,46,1,2,0, V,0.0,0.0,No
13027137698143203591,2018-01-26,TERRITORY 4 - SOUTH LUZON,1990-09-19,F,S,32,0,5,1, V,1.3333333333333333,3.0,Yes
14788766632663881045,2018-01-31,TERRITORY 4 - SOUTH LUZON,1982-06-23,F,M,38,1,3,0, V,0.0,0.0,No
13499394848689838160,2018-01-31,TERRITORY 3 - VISAYAS,1995-08-07,F,S,25,1,3,0, V,0.0,0.0,No
5663452113331134989,2018-02-01,TERRITORY 2 - METRO MANILA,1987-02-21,F,M,33,1,3,0, V,0.0,0.0,No
10560431027492217556,2018-02-14,TERRITORY 6 - MINDANAO,1984-07-22,M,M,35,1,1,0, V,0.0,0.0,No
11485223242084497714,2018-02-21,TERRITORY 4 - SOUTH LUZON,1968-12-04,F,M,54,0,4,1,L V,2.5,4.0,Yes
11461350774563775416,2018-02-21,TERRITORY 2 - METRO MANILA,1966-12-10,F,M,52,1,1,0, V,0.0,0.0,No
9833366613855156353,2018-02-22,TERRITORY 1 - NORTH AND CENTRAL LUZON,1993-06-08,F,S,25,1,1,0, V,0.0,0.0,No
2706504125244845103,2018-02-23,TERRITORY 4 - SOUTH LUZON,1980-04-17,F,M,42,0,4,1, V,4.0,1.0,Yes
16865302988014005207,2018-02-26,TERRITORY 1 - NORTH AND CENTRAL LUZON,1993-02-02,F,S,26,1,1,0, V,0.0,0.0,No
7984045650482194678,2018-02-27,TERRITORY 4 - SOUTH LUZON,1980-03-10,M,M,40,1,2,1, V,0.0,0.0,No
4952480761802988758,2018-02-28,TERRITORY 3 - VISAYAS,1970-09-19,F,M,52,0,4,1, V,2.0,2.0,Yes
8050680905318835268,2018-03-02,TERRITORY 2 - METRO MANILA,1980-01-04,F,S,41,1,2,0, V,0.0,0.0,No
13956129405684425681,2018-03-05,TERRITORY 4 - SOUTH LUZON,1976-08-06,M,M,43,1,1,0, V,0.0,0.0,No
6643925460673093053,2018-03-06,TERRITORY 3 - VISAYAS,1985-02-28,F,S,35,1,2,0, V,0.0,0.0,No
16478117142703187862,2018-03-06,TERRITORY 2 - METRO MANILA,1995-06-02,F,S,24,1,1,0, V,0.0,0.0,No
5688759228870467093,2018-03-12,TERRITORY 4 - SOUTH LUZON,1992-04-23,F,S,28,1,2,0, V,0.0,0.0,No
7660886908862038882,2018-03-19,TERRITORY 3 - VISAYAS,1980-04-09,F,S,39,1,1,0, V,0.0,0.0,No
4278516938213094724,2018-03-19,TERRITORY 2 - METRO MANILA,1972-03-21,M,M,47,1,1,0, V,0.0,0.0,No
10670206161187103301,2018-03-23,TERRITORY 1 - NORTH AND CENTRAL LUZON,1984-02-09,M,M,36,1,2,0, V,0.0,0.0,No
4495107148178466914,2018-03-26,TERRITORY 4 - SOUTH LUZON,1981-02-09,F,M,42,0,4,1, V,2.5,2.0,Yes
6496278095400705924,2018-01-05,TERRITORY 3 - VISAYAS,1977-06-14,F,M,45,0,5,1, V,2.3333333333333335,3.0,Yes
5791095841747760392,2018-01-23,TERRITORY 3 - VISAYAS,1956-01-05,F,M,67,0,5,1, V,2.6666666666666665,3.0,Yes
4042889202737538636,2018-02-05,TERRITORY 4 - SOUTH LUZON,1994-12-03,F,S,24,1,1,0, V,0.0,0.0,No
10644808918919311476,2018-02-05,TERRITORY 4 - SOUTH LUZON,1978-03-14,F,S,44,1,4,1, V,0.0,0.0,No
10403374081866844228,2018-02-14,TERRITORY 2 - METRO MANILA,1981-11-30,M,M,39,1,2,0, V,0.0,0.0,No
8407179044484113157,2018-02-15,TERRITORY 4 - SOUTH LUZON,1986-10-15,M,S,34,1,2,0, V,0.0,0.0,No
11635862659748789233,2018-02-21,TERRITORY 1 - NORTH AND CENTRAL LUZON,1981-11-14,F,M,40,1,4,1,L V,0.0,0.0,No
1643124230249551739,2018-02-21,TERRITORY 1 - NORTH AND CENTRAL LUZON,1959-04-24,F,M,59,1,1,0, V,0.0,0.0,No
11530760312887510768,2018-02-23,TERRITORY 4 - SOUTH LUZON,1982-04-27,F,S,37,1,1,0, V,0.0,0.0,No
1409209871893982627,2018-02-27,TERRITORY 2 - METRO MANILA,1989-01-05,F,S,30,1,1,0, V,0.0,0.0,No
7937506407124623200,2018-02-28,TERRITORY 2 - METRO MANILA,1995-11-25,M,S,25,1,2,1,L V,0.0,0.0,No
7758015921159025575,2018-02-28,TERRITORY 4 - SOUTH LUZON,1995-03-14,M,S,27,1,4,1, V,0.0,0.0,No
11076700454097985755,2018-02-28,TERRITORY 4 - SOUTH LUZON,1975-01-11,F,M,46,1,2,0, V,0.0,0.0,No
2186121804214233508,2018-02-28,TERRITORY 4 - SOUTH LUZON,1954-05-05,M,M,67,1,4,0, V,0.0,0.0,No
3346657050292743027,2018-03-05,TERRITORY 4 - SOUTH LUZON,1978-01-15,F,M,43,1,2,0, V,0.0,0.0,No
13437484671180473004,2018-03-06,TERRITORY 1 - NORTH AND CENTRAL LUZON,1992-11-23,F,S,26,1,1,0, V,0.0,0.0,No
4853560929222696046,2018-03-07,TERRITORY 3 - VISAYAS,1974-03-14,F,S,46,1,2,0, V,0.0,0.0,No
6594191903207545368,2018-03-13,TERRITORY 3 - VISAYAS,1962-11-10,F,W,58,1,2,0, V,0.0,0.0,No
17415490265829204640,2018-03-13,TERRITORY 2 - METRO MANILA,1954-01-09,F,M,69,0,4,1,L V,2.4,5.0,Yes
10389982692593047742,2018-03-15,TERRITORY 3 - VISAYAS,1986-12-01,F,S,34,1,2,0, V,0.0,0.0,No
796963873408021304,2020-01-21,TERRITORY 2 - METRO MANILA,1973-01-28,F,W,50,0,3,1, V,1.0,11.0,Yes
9801916291410192732,2020-01-24,TERRITORY 3 - VISAYAS,1991-10-15,F,M,31,0,3,0, V,1.0,2.0,Yes
7559964259371275900,2020-01-31,TERRITORY 4 - SOUTH LUZON,1994-04-19,F,S,25,1,0,0, V,0.0,0.0,No
6013275250843237316,2020-01-31,TERRITORY 6 - MINDANAO,1989-12-25,M,M,33,0,3,1, V,1.0,5.0,Yes
3674977194675704602,2020-02-14,TERRITORY 4 - SOUTH LUZON,1960-04-20,F,A,62,1,2,1, V,0.0,0.0,No
12956730769527788853,2020-02-21,TERRITORY 3 - VISAYAS,1989-06-11,M,M,33,0,2,1, V,0.0,0.0,No
6590920796789518876,2020-02-21,TERRITORY 6 - MINDANAO,1987-11-29,F,S,35,0,2,1, V,1.0,1.0,Yes
3526431747072528557,2020-02-26,TERRITORY 2 - METRO MANILA,1992-08-02,F,S,30,0,2,1,L V,1.0,8.0,Yes
13962564936427001824,2020-03-05,TERRITORY 1 - NORTH AND CENTRAL LUZON,1962-04-24,F,M,60,1,2,0, V,0.0,0.0,No
16296447350118772499,2020-04-30,TERRITORY 4 - SOUTH LUZON,1991-12-22,F,S,30,1,1,0, V,0.0,0.0,No
5356123329290360160,2020-06-05,TERRITORY 4 - SOUTH LUZON,1986-09-12,F,M,35,1,1,0,L V,0.0,0.0,No
12594747888437463918,2020-06-26,TERRITORY 3 - VISAYAS,1987-08-27,F,M,34,1,2,1,L V,0.0,0.0,No
13680265730502915611,2020-07-06,TERRITORY 4 - SOUTH LUZON,1992-02-10,M,S,28,1,0,0, V,0.0,0.0,No
11670253360552356949,2020-07-13,TERRITORY 1 - NORTH AND CENTRAL LUZON,1994-09-15,M,S,27,1,1,1, V,0.0,0.0,No
2463379507722043420,2020-07-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1995-11-24,M,S,26,1,1,0, V,0.0,0.0,No
10712567555693581505,2020-08-03,TERRITORY 4 - SOUTH LUZON,1996-09-15,M,S,26,0,2,1,L V,1.0,8.0,Yes
615983699637743865,2020-08-07,TERRITORY 2 - METRO MANILA,1978-12-13,F,S,44,0,2,1,L V,1.0,9.0,Yes
13504348504291925031,2020-08-07,TERRITORY 6 - MINDANAO,1996-06-12,F,S,25,1,1,0, V,0.0,0.0,No
7379763499879025076,2020-08-17,TERRITORY 3 - VISAYAS,1997-11-02,F,S,23,1,0,0, V,0.0,0.0,No
933798482625417330,2020-08-24,TERRITORY 1 - NORTH AND CENTRAL LUZON,1985-04-05,F,M,35,1,0,0,L ,0.0,0.0,No
3047180679836968659,2020-08-27,TERRITORY 6 - MINDANAO,1992-11-20,F,M,30,0,2,1, V,1.0,3.0,Yes
3331065004575796816,2018-08-23,TERRITORY 6 - MINDANAO,1993-12-07,M,S,25,1,0,0, V,0.0,0.0,No
4844733443235599454,2018-08-24,TERRITORY 1 - NORTH AND CENTRAL LUZON,1954-08-19,M,M,66,1,2,0, V,0.0,0.0,No
6150775826085843229,2018-08-28,TERRITORY 3 - VISAYAS,1985-08-06,F,M,37,0,4,1, V,4.0,1.0,Yes
5015379002012390239,2018-09-07,TERRITORY 2 - METRO MANILA,1992-10-03,F,M,26,1,0,0, V,0.0,0.0,No
3195740807695541079,2018-09-10,TERRITORY 3 - VISAYAS,1979-01-07,F,M,42,1,2,0, V,0.0,0.0,No
3835986271972767220,2018-09-10,TERRITORY 2 - METRO MANILA,1980-06-22,F,M,42,0,4,1,L V,2.0,1.0,Yes
3708097244531598687,2018-09-17,TERRITORY 2 - METRO MANILA,1972-12-17,F,S,48,1,2,0, V,0.0,0.0,No
4531353323694202641,2018-09-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1994-09-15,M,S,25,1,1,0, V,0.0,0.0,No
1707802088700944075,2018-10-04,TERRITORY 3 - VISAYAS,1993-11-06,F,S,27,1,2,0, V,0.0,0.0,No
669448962292838980,2018-10-10,TERRITORY 4 - SOUTH LUZON,1969-11-07,F,S,51,1,2,0, V,0.0,0.0,No
14787299222753537757,2018-10-11,TERRITORY 1 - NORTH AND CENTRAL LUZON,1970-11-04,F,M,52,0,4,1, V,4.0,1.0,Yes
5850537813494837499,2018-10-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1982-03-17,F,S,37,1,0,0, V,0.0,0.0,No
9421480588357816276,2018-10-15,TERRITORY 2 - METRO MANILA,1996-06-24,M,S,24,1,2,0, V,0.0,0.0,No
10276881315509604076,2018-10-22,TERRITORY 2 - METRO MANILA,1997-01-19,M,S,24,1,2,0, V,0.0,0.0,No
13492604790857147223,2018-10-23,TERRITORY 2 - METRO MANILA,1995-09-27,M,S,23,1,0,0, V,0.0,0.0,No
16547422293110246877,2018-10-25,TERRITORY 4 - SOUTH LUZON,1967-12-31,F,M,53,1,2,0, V,0.0,0.0,No
7923025747546686281,2018-11-06,TERRITORY 4 - SOUTH LUZON,1992-04-02,M,S,29,1,2,0, V,0.0,0.0,No
11938953783304136987,2018-11-07,TERRITORY 1 - NORTH AND CENTRAL LUZON,1985-01-05,M,S,34,1,0,0, V,0.0,0.0,No
3675484909928169564,2018-11-08,TERRITORY 2 - METRO MANILA,1994-12-15,M,S,26,1,2,0, V,0.0,0.0,No
15025028834813576939,2018-11-15,TERRITORY 2 - METRO MANILA,1990-03-13,M,M,32,1,3,1, V,0.0,0.0,No
9942523215867399235,2018-11-20,TERRITORY 2 - METRO MANILA,1983-06-20,F,M,37,1,1,1,L V,0.0,0.0,No
8934813043645986306,2018-11-22,TERRITORY 4 - SOUTH LUZON,1970-05-07,F,W,50,1,2,0, V,0.0,0.0,No
88979264684524762,2018-03-19,TERRITORY 3 - VISAYAS,1991-10-19,F,S,29,1,2,0, V,0.0,0.0,No
11258704248850531055,2018-03-20,TERRITORY 3 - VISAYAS,1981-04-27,F,M,41,0,4,1,L V,2.3333333333333335,3.0,Yes
18136666073585509056,2018-03-26,TERRITORY 4 - SOUTH LUZON,1983-01-27,F,S,40,0,4,1, V,0.0,0.0,No
8560893587597795571,2018-03-26,TERRITORY 1 - NORTH AND CENTRAL LUZON,1974-10-18,F,S,44,1,1,0, V,0.0,0.0,No
176921907983439229,2018-03-27,TERRITORY 2 - METRO MANILA,1979-03-11,M,M,41,1,2,0, V,0.0,0.0,No
2338582325569188812,2018-04-05,TERRITORY 1 - NORTH AND CENTRAL LUZON,1958-07-24,M,M,63,1,3,0, V,0.0,0.0,No
5521462359008032153,2018-04-13,TERRITORY 2 - METRO MANILA,1987-09-08,M,S,32,1,1,0, V,0.0,0.0,No
6227192597068671968,2018-04-17,TERRITORY 3 - VISAYAS,1996-06-22,F,S,24,1,2,0, V,0.0,0.0,No
3013321892360133196,2018-04-17,TERRITORY 2 - METRO MANILA,1993-02-26,F,S,27,1,2,0, V,0.0,0.0,No
7232954323791714907,2018-04-18,TERRITORY 3 - VISAYAS,1991-01-17,F,S,30,1,2,0, V,0.0,0.0,No
5130057984651839961,2018-04-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1990-12-07,F,M,29,1,2,0, V,0.0,0.0,No
13338381621504745599,2018-04-23,TERRITORY 4 - SOUTH LUZON,1963-02-21,F,M,57,1,2,0, V,0.0,0.0,No
9119726576647053162,2018-04-23,TERRITORY 4 - SOUTH LUZON,1990-11-13,F,S,28,1,1,0, V,0.0,0.0,No
177446371512627214,2018-04-23,TERRITORY 2 - METRO MANILA,1977-11-27,F,M,43,1,2,0, V,0.0,0.0,No
12986397129326161667,2018-04-24,TERRITORY 3 - VISAYAS,1991-06-01,M,S,29,1,2,0, V,0.0,0.0,No
17670592915502192296,2018-04-24,TERRITORY 3 - VISAYAS,1968-09-26,F,M,52,1,2,0, V,0.0,0.0,No
4471646369031040592,2018-04-24,TERRITORY 3 - VISAYAS,1958-04-02,F,W,62,1,2,1, V,0.0,0.0,No
