AGENT_CODE_HASH,Start,End,Training Program,Venue
6952386067583724861,04/12/2019,04/12/2019,Basic Field Underwriting,IL Imus
6952386067583724861,09/24/2019,09/24/2019,Fast Start E-Learning Course,IL Imus
6952386067583724861,11/06/2019,11/06/2019,Mastering Client's Objections & Closing,IL Imus
6952386067583724861,04/10/2019,04/11/2019,Starting Out with Awesome Results,IL Imus
6952386067583724861,09/24/2019,09/25/2019,Starting Out with Awesome Results,IL Imus
6952386067583724861,05/22/2019,05/23/2019,VUL Product Packages,IL Imus
16280693211190201564,03/19/2019,03/20/2019,ACE Your Presentation,IL Calamba
16280693211190201564,06/18/2019,06/18/2019,InTheLead Program,IL San Pablo
16280693211190201564,04/15/2019,04/16/2019,Starting Out with Awesome Results,IL San Pablo
16280693211190201564,03/21/2019,03/22/2019,VUL Product Packages,IL Calamba
16280693211190201564,09/19/2019,09/19/2019,VUL Product Packages,IL San Pablo
9067020311859698174,04/23/2019,04/24/2019,ACE your Presentation,IL Legazpi
9067020311859698174,05/09/2019,05/09/2019,Basic Field Underwriting,IL Legazpi
9067020311859698174,05/07/2019,05/07/2019,Fast Start E-Learning Course,IL Legazpi
9067020311859698174,07/11/2019,07/11/2019,Fueling the Intensity to Rise like an Eagle,IL Legazpi
9067020311859698174,06/11/2019,06/11/2019,InTheLead Program,IL Legazpi
9067020311859698174,08/13/2019,08/13/2019,Mastering Client's Objections & Closing,IL Legazpi
9067020311859698174,04/25/2019,04/25/2019,Personal Branding,IL Legazpi
9067020311859698174,05/07/2019,05/08/2019,Starting Out with Awesome Results,IL Legazpi
9067020311859698174,04/26/2019,04/27/2019,VUL Product Packages,IL Legazpi
6108756308338414536,11/21/2019,11/21/2019,Basic Field Underwriting,Outside IL (see details)
6108756308338414536,11/19/2019,11/19/2019,Fast Start E-Learning Course,Outside IL (see details)
6108756308338414536,08/16/2019,08/16/2019,Mastering Client's Objections & Closing,IL Naga
6108756308338414536,11/22/2019,11/22/2019,Mastering Client's Objections & Closing,Outside IL (see details)
6108756308338414536,11/19/2019,11/20/2019,Starting Out with Awesome Results,Outside IL (see details)
16941770253122265441,04/10/2019,04/11/2019,ACE Your Presentation,IL Makati
16941770253122265441,05/21/2019,05/21/2019,ACE Your Presentation,IL Makati
16941770253122265441,04/04/2019,04/04/2019,AUS Hands-On-Training,IL Makati
16941770253122265441,04/03/2019,04/03/2019,"Basic Underwriting Course, DPA & FATCA",IL Makati
16941770253122265441,06/14/2019,06/14/2019,Building Your Network: Targeting Groups,IL Makati
16941770253122265441,05/03/2019,05/03/2019,Building Your Network: Targeting Individuals,IL Makati
16941770253122265441,04/01/2019,04/01/2019,Fast Start E-Learning Course,IL Makati
16941770253122265441,07/08/2019,07/08/2019,Fueling the Intensity to Rise like an Eagle,IL Makati
16941770253122265441,08/15/2019,08/16/2019,Gender Sensitization Training,IL Alabang
16941770253122265441,06/28/2019,06/28/2019,InTheLead Program,IL Alabang
16941770253122265441,04/30/2019,04/30/2019,Introduction to Personal Financial Planning,IL Makati
16941770253122265441,04/12/2019,04/12/2019,Mastering Client's Objections & Closing,IL Makati
16941770253122265441,05/02/2019,05/02/2019,Personal Branding,IL Makati
16941770253122265441,04/01/2019,04/02/2019,Starting Out with Awesome Results,IL Makati
16941770253122265441,05/07/2019,05/08/2019,VUL Product Packages,IL Makati
15761612062529248594,05/09/2019,05/10/2019,ACE Your Presentation,IL San Pablo
15761612062529248594,05/08/2019,05/08/2019,Basic Field Underwriting,IL San Pablo
15761612062529248594,07/10/2019,07/10/2019,Building Your Network: Targeting Groups,IL San Pablo
15761612062529248594,07/10/2019,07/10/2019,Building Your Network: Targeting Individuals,IL San Pablo
15761612062529248594,06/18/2019,06/18/2019,InTheLead Program,IL San Pablo
15761612062529248594,04/15/2019,04/16/2019,Starting Out with Awesome Results,IL San Pablo
10261589539062832155,04/29/2019,04/29/2019,Fast Start E-Learning Course,IL Baguio
10261589539062832155,10/03/2019,10/03/2019,InTheLead Program,IL Baguio
10261589539062832155,04/29/2019,04/30/2019,Starting Out with Awesome Results,IL Baguio
15508458427283212307,09/10/2019,09/11/2019,Gender Sensitization Training,IL Cotabato
4046979769315136693,04/08/2019,04/08/2019,Fast Start E-Learning Course,IL Cauayan
4046979769315136693,04/10/2019,04/10/2019,Fast Start E-Learning Course,IL Santiago
4046979769315136693,04/08/2019,04/09/2019,Starting Out with Awesome Results,IL Cauayan
4046979769315136693,04/10/2019,04/11/2019,Starting Out with Awesome Results,IL Santiago
16075774137452512721,10/02/2019,10/03/2019,ACE Your Presentation,IL Makati
16075774137452512721,10/02/2019,10/03/2019,ACE Your Presentation,IL Makati
16075774137452512721,05/24/2019,05/24/2019,AUS Hands-On-Training,IL Makati
16075774137452512721,08/23/2019,08/23/2019,Basic Field Underwriting,IL Makati
16075774137452512721,04/29/2019,04/29/2019,Fast Start E-Learning Course,IL Alabang
16075774137452512721,06/15/2019,06/15/2019,Fast Start E-Learning Course,IL Makati
16075774137452512721,08/22/2019,08/22/2019,Fast Start E-Learning Course,IL Makati
16075774137452512721,08/29/2019,08/29/2019,Mastering Client's Objections & Closing,IL Makati
16075774137452512721,08/20/2019,08/22/2019,Starting Out with Awesome Results,IL Makati
16075774137452512721,04/29/2019,04/30/2019,Starting Out with Awesome Results,IL Alabang
16075774137452512721,06/14/2019,06/15/2019,Starting Out with Awesome Results,IL Makati
242089789973644417,06/25/2019,06/25/2019,ACE Your Presentation,IL Makati
242089789973644417,05/17/2019,05/17/2019,Basic Field Underwriting,IL Makati
242089789973644417,07/11/2019,07/11/2019,Basic Field Underwriting,IL Alabang
242089789973644417,05/03/2019,05/03/2019,Building Your Network: Targeting Individuals,IL Makati
242089789973644417,06/15/2019,06/15/2019,Fast Start E-Learning Course,IL Makati
242089789973644417,06/11/2019,06/11/2019,InTheLead Program,IL Makati
242089789973644417,05/23/2019,05/23/2019,Introduction to Personal Financial Planning,I-Care Makati
242089789973644417,05/21/2019,05/21/2019,Mastering Client's Objections & Closing,IL Makati
242089789973644417,05/02/2019,05/02/2019,Personal Branding,IL Makati
242089789973644417,06/14/2019,06/15/2019,Starting Out with Awesome Results,IL Makati
242089789973644417,05/16/2019,05/17/2019,VUL Product Packages,I-Care Makati
4681019454109033803,05/21/2019,05/21/2019,ACE Your Presentation,IL Makati
4681019454109033803,07/17/2019,07/17/2019,ACE Your Presentation,IL Alabang
4681019454109033803,07/11/2019,07/11/2019,Basic Field Underwriting,IL Alabang
4681019454109033803,05/15/2019,05/15/2019,Fast Start E-Learning Course,IL Makati
4681019454109033803,08/30/2019,08/30/2019,Fueling the Intensity to Rise like an Eagle,IL Alabang
4681019454109033803,09/12/2019,09/13/2019,Gender Sensitization Training,IL Alabang
4681019454109033803,06/28/2019,06/28/2019,InTheLead Program,IL Alabang
4681019454109033803,04/04/2019,04/04/2019,Mastering Client's Objections & Closing,IL Alabang
4681019454109033803,07/08/2019,07/08/2019,Mastering Client's Objections & Closing,IL Alabang
4681019454109033803,08/22/2019,08/22/2019,Mastering Client's Objections & Closing,IL Alabang
4681019454109033803,10/24/2019,10/24/2019,Mastering Client's Objections & Closing,IL Alabang
4681019454109033803,08/29/2019,08/29/2019,Personal Branding,IL Alabang
4681019454109033803,05/15/2019,05/16/2019,Starting Out with Awesome Results,IL Makati
10178531579743722461,06/20/2019,06/21/2019,ACE Your Presentation,IL Masbate
10178531579743722461,03/19/2019,03/22/2019,Basic Sales Training,IL Masbate
10178531579743722461,06/18/2019,06/18/2019,Fast Start E-Learning Course,IL Masbate
10178531579743722461,07/19/2019,07/19/2019,Fueling the Intensity to Rise like an Eagle,IL Masbate
10178531579743722461,07/18/2019,07/18/2019,InTheLead Program,IL Masbate
10178531579743722461,08/21/2019,08/21/2019,Mastering Client's Objections & Closing,IL Masbate
10178531579743722461,07/17/2019,07/17/2019,Personal Branding,IL Masbate
10178531579743722461,06/18/2019,06/19/2019,Starting Out with Awesome Results,IL Masbate
10178531579743722461,07/15/2019,07/16/2019,VUL Product Packages,IL Masbate
9059851925514153898,09/25/2019,09/25/2019,Basic Field Underwriting,IL Makati
9059851925514153898,06/15/2019,06/15/2019,Fast Start E-Learning Course,IL Makati
9059851925514153898,05/15/2019,05/15/2019,Fast Start E-Learning Course,IL Olongapo
9059851925514153898,06/14/2019,06/15/2019,Starting Out with Awesome Results,IL Makati
9059851925514153898,05/15/2019,05/16/2019,Starting Out with Awesome Results,IL Olongapo
16538382427225591208,05/15/2019,05/16/2019,ACE Your Presentation,IL Imus
16538382427225591208,04/10/2019,04/11/2019,Starting Out with Awesome Results,IL Imus
6763233191693860585,06/20/2019,06/20/2019,Fast Start E-Learning Course,IL Alabang
6763233191693860585,06/20/2019,06/21/2019,Starting Out with Awesome Results,IL Alabang
4076835396840289315,05/17/2019,05/17/2019,Basic Field Underwriting,IL San Fernando
4076835396840289315,06/20/2019,06/20/2019,Fast Start E-Learning Course,IL San Fernando
4076835396840289315,09/26/2019,09/26/2019,Fast Start E-Learning Course,IL San Fernando
4076835396840289315,06/20/2019,06/21/2019,Starting Out with Awesome Results,IL San Fernando
4076835396840289315,09/26/2019,09/27/2019,Starting Out with Awesome Results,IL San Fernando
3250026135978531381,09/17/2019,09/17/2019,ACE Your Presentation,IL Quezon Avenue
3250026135978531381,05/07/2019,05/07/2019,Fast Start E-Learning Course,IL Quezon Avenue
3250026135978531381,08/05/2019,08/05/2019,Fueling the Intensity to Rise Like an Eagle,IL Quezon Avenue
3250026135978531381,06/17/2019,06/17/2019,InTheLead Program,IL Quezon Avenue
3250026135978531381,05/21/2019,05/21/2019,Mastering Client's Objections & Closing,IL Makati
3250026135978531381,05/07/2019,05/08/2019,Starting Out with Awesome Results,IL Quezon Avenue
17655437481033866783,03/26/2019,03/29/2019,Basic Sales Training,IL Legazpi
17655437481033866783,05/07/2019,05/07/2019,Fast Start E-Learning Course,IL Legazpi
17655437481033866783,05/07/2019,05/08/2019,Starting Out with Awesome Results,IL Legazpi
11905466321702606647,05/15/2019,05/15/2019,Fast Start E-Learning Course,IL Makati
11905466321702606647,05/15/2019,05/16/2019,Starting Out with Awesome Results,IL Makati
13387539336365366783,11/29/2019,11/29/2019,Fast Start E-Learning Course,IL Baguio
13387539336365366783,11/29/2019,11/30/2019,Starting Out with Awesome Results,IL Baguio
1347870363763765938,05/21/2019,05/21/2019,ACE Your Presentation,IL Makati
1347870363763765938,07/20/2019,07/20/2019,Fast Start E-Learning Course,IL Makati
1347870363763765938,06/11/2019,06/11/2019,Introduction to Personal Financial Planning,IL Makati
1347870363763765938,06/13/2019,06/13/2019,Personal Branding,IL Makati
1347870363763765938,07/09/2019,07/10/2019,Starting Out with Awesome Results,IL Makati
1347870363763765938,07/20/2019,07/27/2019,Starting Out with Awesome Results,IL Makati
1347870363763765938,06/18/2019,06/18/2019,VUL Product Packages,IL Makati
8831772413892804673,06/25/2019,06/25/2019,ACE Your Presentation,IL Makati
8831772413892804673,05/24/2019,05/24/2019,AUS Hands-On-Training,IL Makati
8831772413892804673,05/15/2019,05/15/2019,Fast Start E-Learning Course,IL Makati
8831772413892804673,07/16/2019,07/16/2019,InTheLead Program,IL Alabang
8831772413892804673,06/11/2019,06/11/2019,Introduction to Personal Financial Planning,IL Makati
8831772413892804673,06/28/2019,06/28/2019,Mastering Client's Objections & Closing,IL Makati
8831772413892804673,05/15/2019,05/16/2019,Starting Out with Awesome Results,IL Makati
8831772413892804673,06/18/2019,06/18/2019,VUL Product Packages,IL Makati
2293324471961868199,07/17/2019,07/17/2019,ACE Your Presentation,IL Alabang
2293324471961868199,08/30/2019,08/30/2019,Basic Field Underwriting,IL Alabang
2293324471961868199,09/25/2019,09/25/2019,Basic Field Underwriting,IL Makati
2293324471961868199,07/10/2019,07/10/2019,Fast Start E-Learning Course,IL Makati
2293324471961868199,07/12/2019,07/12/2019,Fueling the Intensity to Rise like an Eagle,IL Alabang
2293324471961868199,08/23/2019,08/23/2019,InTheLead Program,IL Alabang
2293324471961868199,10/09/2019,10/09/2019,Mastering Client's Objections & Closing,IL Makati
2293324471961868199,07/09/2019,07/10/2019,Starting Out with Awesome Results,IL Makati
12956942092079721216,09/25/2019,09/25/2019,Basic Field Underwriting,IL Makati
12956942092079721216,08/13/2019,08/14/2019,Fast Start E-Learning Course,IL Alabang
12956942092079721216,07/24/2019,07/24/2019,Fueling the Intensity to Rise like an Eagle,IL Makati
12956942092079721216,08/21/2019,08/21/2019,InTheLead Program,IL Alabang
12956942092079721216,08/23/2019,08/23/2019,InTheLead Program,IL Alabang
12956942092079721216,11/14/2019,11/14/2019,Mastering Client's Objections & Closing,IL Makati
12956942092079721216,10/09/2019,10/09/2019,Mastering Client's Objections & Closing,IL Makati
12956942092079721216,08/13/2019,08/14/2019,Starting Out with Awesome Results,IL Alabang
5335470083422740076,06/04/2019,06/04/2019,Fast Start E-Learning Course,IL Quezon Avenue
5335470083422740076,08/13/2019,08/13/2019,Fast Start E-Learning Course,IL Quezon Avenue
5335470083422740076,08/05/2019,08/05/2019,Fueling the Intensity to Rise Like an Eagle,IL Quezon Avenue
5335470083422740076,06/04/2019,06/06/2019,Starting Out with Awesome Results,IL Quezon Avenue
5335470083422740076,08/13/2019,08/14/2019,Starting Out with Awesome Results,IL Quezon Avenue
14769626756866496927,06/25/2019,06/26/2019,ACE Your Presentation,IL Mindoro
14769626756866496927,11/19/2019,11/19/2019,Fast Start E-Learning Course,IL Mindoro
14769626756866496927,11/19/2019,11/20/2019,Starting Out with Awesome Results,IL Mindoro
8661579709151060221,07/17/2019,07/17/2019,Personal Branding,IL Masbate
8661579709151060221,07/15/2019,07/16/2019,VUL Product Packages,IL Masbate
11747615375993539658,06/20/2019,06/20/2019,Fast Start E-Learning Course,IL San Fernando
11747615375993539658,06/20/2019,06/21/2019,Starting Out with Awesome Results,IL San Fernando
767813315281916241,07/10/2019,07/10/2019,Fast Start E-Learning Course,IL Makati
767813315281916241,07/09/2019,07/10/2019,Starting Out with Awesome Results,IL Makati
2314912358622259122,07/20/2019,07/20/2019,Fast Start E-Learning Course,IL Makati
2314912358622259122,07/20/2019,07/27/2019,Starting Out with Awesome Results,IL Makati
5446981543536924689,08/13/2019,08/13/2019,Fast Start E-Learning Course,IL Quezon Avenue
5446981543536924689,07/10/2019,07/10/2019,Fast Start E-Learning Course,IL Makati
5446981543536924689,07/24/2019,07/24/2019,Fueling the Intensity to Rise like an Eagle,IL Makati
5446981543536924689,07/09/2019,07/10/2019,Starting Out with Awesome Results,IL Makati
5446981543536924689,08/13/2019,08/14/2019,Starting Out with Awesome Results,IL Quezon Avenue
5446981543536924689,07/16/2019,07/17/2019,VUL Product Packages,IL Makati
17006777778609642469,07/04/2019,07/05/2019,Fast Start E-Learning Course,IL Naga
17006777778609642469,09/12/2019,09/12/2019,Mastering Client's Objections & Closing,Outside IL (see details)
17006777778609642469,08/03/2019,08/03/2019,Personal Branding,Outside IL (see details)
17006777778609642469,07/04/2019,07/05/2019,Starting Out with Awesome Results,IL Naga
17006777778609642469,08/01/2019,08/02/2019,VUL Product Packages,Outside IL (see details)
7415293600421297241,07/04/2019,07/05/2019,Fast Start E-Learning Course,IL Naga
7415293600421297241,09/12/2019,09/12/2019,Mastering Client's Objections & Closing,Outside IL (see details)
7415293600421297241,08/03/2019,08/03/2019,Personal Branding,Outside IL (see details)
7415293600421297241,07/04/2019,07/05/2019,Starting Out with Awesome Results,IL Naga
7415293600421297241,08/01/2019,08/02/2019,VUL Product Packages,Outside IL (see details)
13561526773706715346,07/04/2019,07/05/2019,Fast Start E-Learning Course,IL Naga
13561526773706715346,07/10/2019,07/10/2019,Fueling the Intensity to Rise like an Eagle,IL Naga
13561526773706715346,08/16/2019,08/16/2019,Mastering Client's Objections & Closing,IL Naga
13561526773706715346,09/12/2019,09/12/2019,Mastering Client's Objections & Closing,Outside IL (see details)
13561526773706715346,08/03/2019,08/03/2019,Personal Branding,Outside IL (see details)
